no,county,name,"name-for-sheet2site
sheet2site 連動","description
sheet2site 連動",座落區位,用地屬性,"link
sheet2site 連動","代表照片
sheet2site 連動",lat,lon,97x,97y,諮詢對象-民間/公部門,對策,行動類型,"Filter by this
sheet2site 連動",長版描述,"Detailed Description
sheet2site 連動","Button Text
sheet2site 連動",鄉鎮區,所有權單位,管理單位,國土利用調查代號,相關規範,縣市樹種推薦,LandScript-JPG,UnlimitedCitiesDIY-JPG,參考綠化案例,苗圃,植物園與環教場所,個案頁面連結,,推薦諮詢單位,單點多基地,Shape_Area,可種面積,再種植之面積,評估可再種植之面積
113,花蓮縣,鳳林遊憩區,花蓮縣-鳳林遊憩區,期待提出與樹木共融的設施-善用水體提升公園生態,,,https://www.facebook.com/media/set/?set=oa.3023385047780278&type=3,https://lh3.googleusercontent.com/PFQ7WeAaPb98nLmZl0IVmFtlnee9WVYHq9VRikK4GvPlgYYP7emlfuFb2mU53ONi2zsplIO6fuzqdBThFOYhUmD2rAw30BoDbA21Rsw3y_OsHuUsmDU1mlKhz_NEYxqDJcuADqyWY6bauPqjUKN6ARZmBtfCagQhFdzSQuWNZw1fkygULkLbKrneYgxyNO3_IUjfToXpnsv-8uYx9_h7ocNR53XFdfQ-hFM7vUUHAtk6NF2k4HJ0LGRwipv2tNehxL_2Kis_ZDuKB0FYH_vJ6OVWb1mjbjXXoAbZSPa2_Uny5PoCAeP-dYq3HJMaFEOtx0Q1LVx8NCh8K4lKL90ZdYIshiEIPuNRv6-GSJ-NFaVDEeaZ6RS5wwwcTOtYaeY6waEw1Xmq1CpGRzH_PbEAaS2gaP3FAI0pAmK8g0ue20SCkFKrTF8bXOHR5J2oA7RQWDgEz7M2WEAOMiXPn9QP4svaR9lFzUWiObtnshc50VPmLL3Eg3TaSHsoeXKQ5DwmITgKiFzCdrNNP-IdIWDtUjm3ZjgnKXhGPfBb_tSkm-eOQBT_IdQmdyfo8rnsAes9BsPOGkQsQbRS9z9N1Zubf5IJLw-crPtHY5csnIkNU3-uruY3hgJaBK60yQlRtaLKtn9rl9Q_s4_qb7XHuLdrEL0QJVfTjw7NiHMy6l-AHeUuhijmXk7bIOuPKfFDzME=w1179-h843-no?authuser=0,23.6942556,121.411115,,,,,【環境復育型】,"花蓮縣,,,,【環境復育型】",,期待提出與樹木共融的設施-善用水體提升公園生態 ⦿ 管理單位：交通部觀光局花東縱谷國家風景區管理處,相簿 與 討論區,花蓮縣鳳林鎮,中華民國,交通部觀光局花東縱谷國家風景區管理處,70201,(需協調公部門使用最新資料查找),"太魯閣櫟,細葉蚊母樹,光臘樹",,,,"(南埔苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(花蓮縣 -苗木申請業務窗口,http://lam.hl.gov.tw/hadd/index.aspx?unit=download&p=10&index=1),(花蓮林區管理處-苗木申請業務窗口,https://hualien.forest.gov.tw/0000183)",,http://tree.setnil.com/place/113/,,,,"364,960.36",0.2,0.35,"25,547.23"
114,花蓮縣,獅子公園,花蓮縣-獅子公園,期待提出與樹木共融的設施-山區生態修復,山坡地區,公園綠地,https://www.facebook.com/media/set/?set=oa.3023385707780212&type=3,https://lh3.googleusercontent.com/VjNPxBFlsNTiWG_1QmrJZiZ-YrNcik_QaWlbyoWzBwqUwgDI2JsX704gXE9H20HBBBeGsByitHrIYwWSCdgTQQrBOMlN5LLtuOgTu8P5lXIeFuSQIrcFhvjdVerebpjHE6dNXtDyv8M7DBI55bV49fQKUFMyyrebbQ1yHQQojlyopDai91VzKZveKpzF8Ejk4mlyHrvPvk2G8xv0lHM9uY8GBRP4eHLSr5FzCzErxn1sZ0mchYf7bi0efOW2unVFvc0S2gizw3sh85Y-GBIQk96_gATMnN6WgxyxoZUijAeYJm_XCRIFuGx1RIczQc7hYCb0SC9Ky8bCZiMsrw_bQKjKSthTy0dYeMvF6hg4xIgFrnTEKABZGeXOzvdB8E8UrNU2bQDMIH2npV8TTdVQs2YmDKoerKAqIPGT658FtyzQvMSrNFYi1u0UlbThjaTYlXbJ0efl7Bn1hUtwsi_7EkctHgyVo5VMqISkhiJGQj03J18tt8cUB_4UYeS3jHfKa54uQaOKOV82peWMarRZXJVKP4WFxIbZEGUZlzOCpHyhDyJ19DSzkh_SuK7-8nq2dEhr-IIJZnZeezrLhWsNnggwY1Kq8TZv2hQY2v912poGI4fb_x6QDukIDuJNlsMPOuc-6D4a6EXnzrDbSDzBlx17yHVl1qIFplEG23jSZ3G8gRO7sOvHYpjGEdggukU=w1179-h843-no?authuser=0,23.6838286,121.4095388,,,,,【環境復育型】,"花蓮縣,山坡地區,公園綠地,,【環境復育型】",,期待提出與樹木共融的設施-山區生態修復 ⦿ 管理單位：花蓮縣光復鄉公所,相簿 與 討論區,花蓮縣光復鄉,中華民國,花蓮縣光復鄉公所,70201,(需協調公部門使用最新資料查找),"太魯閣櫟,細葉蚊母樹,光臘樹",,,,"(南埔苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(花蓮縣 -苗木申請業務窗口,http://lam.hl.gov.tw/hadd/index.aspx?unit=download&p=10&index=1),(花蓮林區管理處-苗木申請業務窗口,https://hualien.forest.gov.tw/0000183)",,http://tree.setnil.com/place/114/,,,,"20,811.22",0.5,0.35,"3,641.96"
115,花蓮縣,溪口復健園區,花蓮縣-溪口復健園區,期待提出與樹木共融的設施-環境療癒,,園區綠地,https://www.facebook.com/media/set/?set=oa.3023386331113483&type=3,https://lh3.googleusercontent.com/Pvl9leO_3HqNLGKAo8V4oe7s5RTL_UeTrHF5f55ITG_R_NOluHeFI3j96WhX2Q8dPlZWKgJEC4tlSUSteZ2bJTZBli-PxeIV0Ca3q69vCHAGHkY8iJ_oLJvFI1DeX6w-aGNYzz-aAyAK5dxAiPN1IzlPlAfnxGVOpC5WDWyMxDiIi0TC_Oy9WvJdr7Um3IK248vLvYGeTCaJYedR0awH_rFa7Fm21qW42TzKskKF9SaPDrw3ftO_Y2sqpVJK_YqaEmvroS73SrLYBv5zXlJ9fb591IMAhDCdeKYfOM7O5AIbjD2HKxBKYmwLpqNp3yDcbUqZX0m0FMsDeheN7VJHWE_SS90mwNr44AFKgn6HLY4mAYIQjKfMv3-ULiTlDDcc7f5mbdsJkjRJazSzEiVgP6Pc2IeGsb5jRuW4MhEx0GnJTGHLR_8J7J-8LGe9qkRxunk_Vr8LFh4v8laClkBagDQn6zqfu9W6SyxObMgbHMhyCuba23pbJj8B7wy6T4sE8zuYN5Sl06FCKcwm_dZULsVvQDQ-tokOhHKfr0wtcjqtYQkeN_rQuOEr72UG_Iju9eJDiboOrwwbd_YvtZaPIfZR3zw-pyZica1vDUfZG9JyZiLN4doQSoEG79fWU3HS72JLtyOJsg3c5BZXjZsN4NP3IeHoCSvOCSJwdBwoG2nmUq3JrV9FA5FXdFj56zQ=w1179-h843-no?authuser=0,23.813473,121.4605856,,,,,【願景蒐集型】,"花蓮縣,,園區綠地,,【願景蒐集型】",,期待提出與樹木共融的設施-環境療癒 ⦿ 管理單位：衛生福利部玉里醫院,相簿 與 討論區,花蓮縣壽豐鄉,中華民國,衛生福利部玉里醫院,60300,(需協調公部門使用最新資料查找),"太魯閣櫟,細葉蚊母樹,光臘樹",,,"(高雄長庚紀念醫院院區綠化經驗,https://vision.udn.com/vision/story/121349/4634349)","(南埔苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(花蓮縣 -苗木申請業務窗口,http://lam.hl.gov.tw/hadd/index.aspx?unit=download&p=10&index=1),(花蓮林區管理處-苗木申請業務窗口,https://hualien.forest.gov.tw/0000183)",,http://tree.setnil.com/place/115/,,,,"189,737.14",0.5,0.35,"33,204.00"
116,臺東縣,成功鎮海濱公園,臺東縣-成功鎮海濱公園,海岸區位植群營造-期待提出與樹木共融的設施,海岸-太平洋,公園綠地,https://www.facebook.com/media/set/?set=oa.3023386951113421&type=3,https://lh3.googleusercontent.com/GJ04zuhz5ETYwYT9i4yDDTHowFsxUFm5JRqKyN7ob830XDJsPYbTExfGGfqPiBwYxtIG6Jc2oR2kQrf9yKy-COHaO38hd1TN2bFbRzhSu-J1RlJp6Ho0gdG0-5JBQ1hbFXi_z23vh1hnqPkylNoXVYvDxnJXrovGZym9EKO1WHQ6eXYuB64bZhhMRVZRBhy6hk4JUQwFfy-bBRHHu9pcfFFOapfx_KI74-JrspgH18cyzLEzdb4dQO73SWCJNgC99r-4kF9Qqym0ut6bSiz8Ivf8Xd2m-6JbFgWOs2oSHmqON9FU7Cqg54K2p0wGAjHx9ewi33GNjdRLQc7Fbp4-LVxdbVYoSVRjvje1D4qaKyl-QMAmQOBvl3lTUN9IHUbTfvsTcW9qcs2afAR95crwiMHIGKIdF2itaSYz92vyt9mIjrEfnP_jAnTE75hDxxHjL6KzEwy2VU2F9Q2p3saL6WBRoONBc8auMxR8fdkvvS2QjN0PNR8O_1hxTxYobMTg3PiVYpx6Td9OJ3xsduO5IyDwPmqbtzZv93wEtwvEpUhj6j6Bz_Xnbv23bCtSJK9jo7FshPDML-ZMj9voZm8Cw9fflOCR7wROzieMFMTf3Ucq_WKMaZoGvEsfa0dcYgVhohtIq6cEeeJo-KkfAsGYVeMHLkLNUKByg1gVwUj3m7zVnvtJqfdhGYoBSI65kEI=w1179-h843-no?authuser=0,23.1029641,121.384994,,,,,【環境復育型】,"臺東縣,海岸-太平洋,公園綠地,,【環境復育型】",,海岸區位植群營造-期待提出與樹木共融的設施 ⦿ 管理單位：交通部觀光局東部海岸國家風景區管理處,相簿 與 討論區,臺東縣成功鎮,中華民國,交通部觀光局東部海岸國家風景區管理處,70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,,"(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/116/,,,,"57,512.84",0.2,0.35,"4,025.90"
117,臺東縣,交通部觀光局東部海岸國家風景區管理處,臺東縣-交通部觀光局東部海岸國家風景區管理處,山區生態修復-期待提出與樹木共融的設施,山坡地區,人文景點,https://www.facebook.com/media/set/?set=oa.3023387941113322&type=3,https://lh3.googleusercontent.com/IjQbhKRCZIxUjPVP-52O2AyFICcwWCDGGPIgR8Zd11fXIEnMnQts-wCFoVssoPoV-NJfchOEXBVm-FkLgcx80gVo4EVQRCcNzQkjFXT-9-ayp6OxM0e0q8nZJieQ2z_gORFnRfjlqHG5rP2D--Il4c7a7a7eEBz3v8LbSPB-N44x0r6HWPX9sk_YGLTcgTufhWFy9wnS_9zZcHocSnPVaYWMrsYRkL-00TcHbc_55dC0ppyV2I71nYVy3pEFHj4k34c98NNJqd_0nQ0l_Pk7ivtn0nR68q7oCnkIZC002BxLZMil5th4P0inC4_XfyW9tnbgD8QWyjsMxlmVD6HBFVmW5OUXa1MGcmunsx865kBYS-3RnUVdgtZT0Zobomqnf0s8qS0MaTWem0ktjiXmKHv3ppq6SHzOZsU94qLza1hPJAub5rrOIta7-hTiVnfMHTthOR1RqSFpNStcYXW0xtGMO5-9TfddrOuL8riPWc9KSJmT1L4P3bsrUrYL5fnQj4mzniXXnBLV5RZ57kHmmrxL3zFmZE1ZvdHMEI5VDObIRK1hrjUfBZTmYoqlE_Hl9I2quftsx0fEzLnnS020MLQZnd1K890qBcvtSs2WdOMhmiz0VQa4we5_rOBgYbNMQu7DKMiirCfAXWlDbCp_5DKnqMon22l3Mi2Qw6Dkg2S_kW7-LTznJGYM1tlfirg=w1179-h843-no?authuser=0,23.0209351,121.3239564,,,,,【願景蒐集型】,"臺東縣,山坡地區,人文景點,,【願景蒐集型】",,山區生態修復-期待提出與樹木共融的設施 ⦿ 管理單位：交通部觀光局東部海岸國家風景區管理處,相簿 與 討論區,臺東縣成功鎮,中華民國,交通部觀光局東部海岸國家風景區管理處,70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,,"(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/117/,,,,"151,426.41",0.5,0.35,"26,499.62"
118,臺東縣,加路蘭公園,臺東縣-加路蘭公園,海岸區位植群營造-期待提出與樹木共融的設施,海岸-太平洋,公園綠地,https://www.facebook.com/media/set/?set=oa.3023388477779935&type=3,https://lh3.googleusercontent.com/Pj2jGMCVCPpkrPoICuN_IITCKr7wS2MbSbDjVqb_Y9w6MDS8rEdJFR-8zmTpaxh6Bq-ulHm1X349UPTtoPF4y2mpBOnFRXDgiJDl8yjC1Wbvq1XEItKhs2zJR6vysIfG-5irCIWliQTQx9mVhS5xlrv2Lp9qWkOs6Hbn3oU7MO5nAdKpZOUbxEGZofxTqrCpfVmIQlwUPOiVwf7EwC_BNZ49GZQ52bXi685Wp089I0aj82VrA6sml6qeV2KZDoaaeJu1Lh7DCNrV24N8jurU_QWyy-H-Y5Ca-MOfJMZZ9txDAHOWitPlkOJi2mnnuFZypy6ZkP1KznSOaRRugSjN_SzYrKpjZToQk834DxZtL1e6B-HmX1W91UvAcjzUUNuSu-GhfVtTBcM-0BA_KKjgMO9xr10QwTDjSpY-zFGhXXiBcumxauXHF3NFvvr88obop7hYvKNBVja9KVIpJLpt1fElrVweqdUZuLStY7Xba2ZfBfCdqGQ9KoXZmkwhhEtBG1mW7a-Bn9gwQLNVbD7rn5Sjz3TeO4qQbxUe0zmJb90DQMsHfdT0k-wxx2ZjpT-hrN1B-p0OT7W1DtMfkx7wVFvlifbWG4P0WzuYifwuP0CZ_S4AT0tgaVKAYWFKfz1w93wB10BjuDAKxEs9rpENIcsSMkjRZwKDbRxNH_SvuLjIMCflvQuvs8q_kPTA9uQ=w1179-h843-no?authuser=0,22.8069669,121.1969397,,,,,【環境復育型】,"臺東縣,海岸-太平洋,公園綠地,,【環境復育型】",,海岸區位植群營造-期待提出與樹木共融的設施 ⦿ 管理單位：交通部觀光局東部海岸國家風景區管理處,相簿 與 討論區,臺東縣臺東市,中華民國,交通部觀光局東部海岸國家風景區管理處,70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,,"(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/118/,,,,"29,965.34",0.2,0.35,"2,097.57"
119,臺東縣,臺東海濱公園(卑南大圳至信義路口),臺東縣-臺東海濱公園(卑南大圳至信義路口),海岸區位植群營造,海岸-太平洋,公園綠地,https://www.facebook.com/media/set/?set=oa.3023389154446534&type=3,https://lh3.googleusercontent.com/ewH3mRrqBLVhysN9EXp1owIUKz8kOBi9YOMZkn84tFLKMfsno5zxyd_94ECy02LxiR1EEscIj0jaE018A_gMDhpb27fbRVqUjZDDoxjBsMHxnjFk-RhyrCKa0PCqo3WN9lCjpFw3h6Xk4OnP4iFMNIJxxSMFd7_CF36XrlWvyN1u1OwBB-UQpKe717ZPm7TvcFvrYc59tzC9w35ACl7Ek2G3rvoZI_YfGc5tLO4W8q0a9c8WYsBb7512AUtx5zscWVh0_8hqK1sOnmSGNirID5k-MeZTEA3-jOnCtLXhi35on0ryioW5kmHaMowWJ6s8cYkCZRbuK6IxWwr-_Y5uXi79mm-qIf0WiAVBOwR9hLb8fs5IskEaDUppm7SuXu1cQ7gxRrLZpSOA0GEn2nZFwGaIfDBXMdqYvv_RgyeJsDalJkfkCxX0NrBCWoOCh2C1i8605j20bbqMRI8khMnc6FLATyqa6d0fExre4KYLh0GHY85QDS1HofJn1z2qRzpr6LWnO-8S2p1L9fGYX7XsMJM6YGaTDTxkQEVFT69jLqMhIhfc3iBz0UgfA-XvwEcNWvwrygm3Xx8nqlqWhrVJjPWrOSt_HAtMjEliV1098gXzJnolmJE3M75kp6iELqljfIa8rfv_WWx5Ke1qJU8ZLKSzxHQ9gzEsAbAYmfORO5kbV7k73wqkhsY9U-eaMcY=w1179-h843-no?authuser=0,22.7511653,121.1595946,,,,,【環境復育型】,"臺東縣,海岸-太平洋,公園綠地,,【環境復育型】",,海岸區位植群營造 ⦿ 管理單位：臺東縣政府,相簿 與 討論區,臺東縣臺東市,中華民國,臺東縣政府,70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,,"(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/119/,,,,"50,924.82",0.2,0.35,"3,564.74"
120,臺東縣,利吉大橋旁河濱公園,臺東縣-利吉大橋旁河濱公園,河濱腹地營造棲地環境-期待提出與樹木共融的設施,河濱地區,,https://www.facebook.com/media/set/?set=oa.3023390437779739&type=3,https://lh3.googleusercontent.com/Sv2t1AIpXpnEfi5rECWogoF-UnYDtWokRDZ3OpIqVYhc3kVWyAnaQgFhx7k5-pdbz-sH2PVwAIPokcw3mIONv-mJVlAXaWdZQVCKXT_Pp34PlMOqVfkbtMCuqrby_qeh2dxe49t_BLlGMXHIAACguRZMo3HC5vRJp2Noe0G8xRJKYEntdnB0m8tAGkVKrGxTALME9po3ueJ2A5s7oVfzFCU8oePmbN2b1HgWo4DZaMYH3CHCyeLeSvsQBEs6rnNYp389ld-noVGDav714PrbyKkmnApPC6c6KXoVLSH1it_PUDLKwzvdWSVZS6O4I1hzxm4psBJR8ACoH_R8rnebEgHTt4r1jz2XPROAyc9K934LiYiJLt1qnc_iGNLPq5SBhU6VOu6HGHcbAbbCCPOVtCRB-lSOyEuDndgtRGcqBMCeeigta5dUO9DHfhkZhPPtYQXJ2_WkasAwGN7ecHGYHX7AlAB_khngz1PeI67fykwR-sWiBsa0DRHeGrYzYos21B3etTVvmPCwTryX8ny9as87abR1om4wzlKxXbnJG8z2mcX0gSWcvjyuGySIzSMTx22H5qomZLKp-CT4DEp2xt1RMaZND0sDRDtDAxX9RTe9cTKtK1Sktr8gacSefGAoYKWitNAstXLpoj8hqBsZBTWlb8oPvZXlAGbqbgOZ2n9IbhJocyrIzlEnLBZOqDo=w1179-h843-no?authuser=0,22.8079321,121.1317293,,,,,【環境復育型】,"臺東縣,河濱地區,,,【環境復育型】",,河濱腹地營造棲地環境-期待提出與樹木共融的設施 ⦿ 管理單位：(需協調公部門使用最新資料查找),相簿 與 討論區,臺東縣臺東市,(需協調公部門使用最新資料查找),(需協調公部門使用最新資料查找),70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,,"(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/120/,,,,"27,471.23",0.5,0.35,"4,807.47"
121,臺東縣,民安街公園,臺東縣-民安街公園,期待提出與樹木共融的設施,,公園綠地,https://www.facebook.com/media/set/?set=oa.3023391181112998&type=3,https://lh3.googleusercontent.com/iQwQpDypa3Q78KlTTmLJZHFRgqR1WtNA_dZ8ALOME2aCQD1hIsHOy397qjFtvtcTkxN1_iKdS0xJb-PYvEEDEaiczHhkviRVmZGkcsWM-w_BhYr32tekyU4CXlX7G5djOdSK3FWjoUCOZHFa4w_wdKugJo_f6efojAlT_XwuW7-4IAN73AYcKk44R5FqoXqFmW7ID2E_J0Zz4nExpHfi4HgDBP8GDNKrQ_P-IbP2ZZN114RDD8SQTTSpATdsFXbuzOJP0DIZLv-lcrrXtMM5sFPnn5dwTr-CbezjHXB0_hY3l-a2t-FcF_BF0czMluEP4YqyeiErd3cqFyHkvqywmFkGYwDfTXGNm84_e6kogHqoeLb_awVCQhKr3TNjijh8-jQLAjFUEzWkjbUp2nvM1uQ9O22J5BGjwx66zDqgBJewyEhR8fG34VgcAqnv0ko3KuqExq60bvJ3ZoiPjrVxofe2MdaXsJTm3H3nJkXP6j7zYR_HtG5d5Jn6FvLLHvKat_6Ohhsem1xOqIk-IJyU8ze_SzkFiMa1rRDPIkuKDcGcEO-jltgtOoXWmMxzaFfmOn0R85JIzKhQuatyxOu6_dz1sl1AoVFBaVH6gTcYiPqb4uki5PN9ZF3kBSwsuaQGLB4e135VCI-nKpCmNRD6Lbb4LKIbznREhrkdREu37e0rIPQLC5XXqBDeNIIDKDQ=w1179-h843-no?authuser=0,22.7921496,121.1256948,,,,,【願景蒐集型】,"臺東縣,,公園綠地,,【願景蒐集型】",,期待提出與樹木共融的設施 ⦿ 管理單位：臺東縣臺東市公所,相簿 與 討論區,臺東縣臺東市,臺東縣,臺東縣臺東市公所,70201,(需協調公部門使用最新資料查找),"灰背櫟,大武石櫟,茄冬",,,"(臺北市華山共融式兒童遊戲場結合樹木配置,https://youtu.be/k2nzbrt9uNA),(國泰慈善基金會推動「社區故事樹」計畫,https://tw.news.yahoo.com/%E5%9C%8B%E6%B3%B0%E9%82%80%E5%A4%A7%E5%AE%B6%E4%BE%86%E7%A8%AE%E7%A4%BE%E5%8D%80%E6%95%85%E4%BA%8B%E6%A8%B9-213000870.html)","(森林公園苗圃,https://freshair.epa.gov.tw/tc_infor_list.asp),(臺東縣-苗木申請業務窗口,http://www.taitung.gov.tw/News.aspx?n=BCE1E8A190387C01&sms=06C104EA5326ACB1),(屏東林區管理處-苗木申請業務窗口,https://pingtung.forest.gov.tw/0000212),(臺東林區管理處-苗木申請業務窗口,https://taitung.forest.gov.tw/seedlings)","(鸞山森林博物館,http://www.forestculturemuseum.com.tw/)",http://tree.setnil.com/place/121/,,,,"5,695.68",0.5,0.35,996.74
122,澎湖縣,東石村環保公園,澎湖縣-東石村環保公園,海岸區位植群營造,海岸-臺灣海峽,公園綠地,https://www.facebook.com/media/set/?set=oa.3023391864446263&type=3,https://lh3.googleusercontent.com/u5j6jmSXvlHRJJZ0M8iTnHnFdH9ENSryFuI1o50RPGvaaZDuq29Ogc-AmJgLPVtxXCIvtt1ewbywfz1AY4AYMg_CdWi2_TkYwKNVZ-taZVQNwu5lfyKLxbdFoBdbQ7RK9Cg61ukRuf9Zti4GK5d8Z9fM1JwZMAtuOQ6GtySA8xH3BVp_5hlHc-cL4S7gVuT9h1mxNhuV5RCoqe9Maec6GvVhUOZzv7O4zFwjztN-YOeHVIixvmPt809XD4SEC9ArqWOcIP6f_mL9xvwXRzJs6Wi62Pgct6hG4P30KoRSiFu4cudx-9hrsXUDwqEcMfVj8v0ChWV9Lz1tM2q30Cb8WCDCMlkGx-8tGqOAeVsXqIodMaWy7mzh8iT__MaObGriwLGGSOaK1_m_KbhFgwrqB8pGItceQq4qlRUaPY3O6VTwvnwmfYOjUkRYi9tyKrrGE2uix6e6tVvwP8kM_UcueYdzX-6DlrqT6stju-WlRA4VTkB0-MSnWPvJnCaTZlhX28qMz5PLxlGOCfy9GMIc9dAvJwJAbW4orG0tQ_5urVcsSK97aqm3P-KpRnsB8qAIUGaufRO4BdeD24_oPogBASu_DTPhJyfA2MH8T1yDlgvpWQgE9sCacDbY_HEOeh6ZUn4BfNuN3MDSMNms-llJPRZb4Usjks4K2nJ0hNuYtNf7Pv4XLbJwH1RldfsHpC8=w1179-h843-no?authuser=0,23.5894243,119.6249099,,,,,【環境復育型】,"澎湖縣,海岸-臺灣海峽,公園綠地,,【環境復育型】",,海岸區位植群營造 ⦿ 管理單位：行政院農業委員會林務局,相簿 與 討論區,澎湖縣湖西鄉,中華民國,行政院農業委員會林務局,60600,(需協調公部門使用最新資料查找),,,,,"(澎湖縣-苗木申請業務窗口,https://www.penghu.gov.tw/farm/home.jsp?id=91&act=view&dataserno=201001040053)",,http://tree.setnil.com/place/122/,,,,"12,422.46",0.5,0.35,"2,173.93"
123,澎湖縣,通樑活動中心附近海岸綠地,澎湖縣-通樑活動中心附近海岸綠地,海岸區位植群營造,海岸-臺灣海峽,公園綠地,https://www.facebook.com/media/set/?set=oa.3023392451112871&type=3,https://lh3.googleusercontent.com/X4rYF1qQDJZI5BVGi3BIY0eff_mrcmHF7h09WsCxuw2E8DUxYiM5EYFDprzyNeMgPviwkcyJvqxNA95ev9bC1eZd76HRlFNDDDwfMV3QvTv4hlftEsgZUZGXyK0Xlq2pTtA28X0p79cdV4o_pvWcc76c0zhk63cNYWgxUkhcQb8NLf94Si-Spx0bTfqmPHvHPIwWd3wZHpZz1W6YBkBRiJiluQkut4PFOjUNS7V1VnTbk4FAMyFJ_NVyHQ92AVRMJHenRDyrNbYRmV1GqyVTwdMyAeadMo8vXGpj4ZH51_2xz4PX_q4nnASSVUE24FYYv6ruPx8bZd6qL_pwCs4bOc_zP8JoFJS8L1vKwGRS10vlkQj5cmyqQwx71K-d671C8ODr3ehyjgM9fwmjlCnjyi4TXxcxiJ-GzVJglqRZgnb8C1BqR9LDYi8Dt37OCoTba9HQWp1iZVLluTbjXO2uCMawORSrkRdiBM9xzbzYYocfowN-FKyutz-nefN0AhOKV7UuahiS1pp_RNgjZ3QPGuoGDofdhuHZCS9GDvFvkOjMZufpoAT7bkF7ULa4y3M7Y4CXvGbhHlTZ_VSwO46Zc_r2bMD9G-QFKKA6Pgb6jpW-jikefMDj_hbdcP-xjq232qYCxNfmbdyEQ0D8fIQZdqpJb3-5OfCZtv7-8CnMrc8_e905pf08pst4ny_aqNs=w1179-h843-no?authuser=0,23.6558391,119.5588988,,,,,【環境復育型】,"澎湖縣,海岸-臺灣海峽,公園綠地,,【環境復育型】",,海岸區位植群營造 ⦿ 管理單位：財政部國有財產署,相簿 與 討論區,澎湖縣白沙鄉,中華民國,財政部國有財產署,20202,(需協調公部門使用最新資料查找),,,,,"(澎湖縣-苗木申請業務窗口,https://www.penghu.gov.tw/farm/home.jsp?id=91&act=view&dataserno=201001040053)",,http://tree.setnil.com/place/123/,,,,"3,924.79",0.5,0.35,686.84
